0.038 0.851 0.17200000000000001
0.038 0.859 0.116
0.038 0.866 0.037
0.05 0.158 0.054
0.05 0.194 0.112
0.05 0.224 0.137
0.05 0.25 0.294
0.05 0.274 0.191
0.05 0.296 0.312
0.05 0.316 0.54
0.05 0.335 0.332
0.05 0.354 0.47900000000000004
0.05 0.371 0.621
0.05 0.387 0.72
0.05 0.403 0.742
0.05 0.418 0.6960000000000001
0.05 0.433 0.604
0.05 0.447 0.5650000000000001
0.05 0.461 0.651
0.05 0.47400000000000003 0.839
0.05 0.487 0.8300000000000001
0.05 0.5 0.6980000000000001
0.05 0.512 0.859
0.05 0.524 0.685
0.05 0.536 0.579
0.05 0.548 0.734
0.05 0.559 0.8260000000000001
0.05 0.5700000000000001 1.184
0.05 0.581 0.908
0.05 0.592 0.839
0.05 0.602 0.71
0.05 0.612 0.97
0.05 0.622 0.743
0.05 0.632 0.467
0.05 0.642 0.797
0.05 0.652 0.779
0.05 0.661 1.127
0.05 0.671 0.997
0.05 0.68 1.103
0.05 0.6890000000000001 0.743
0.05 0.6980000000000001 0.833
0.05 0.707 0.87
0.05 0.716 0.889
0.05 0.725 0.89
0.05 0.733 0.59
0.05 0.742 0.792
0.05 0.75 0.871
0.05 0.758 0.901
0.05 0.766 0.517
0.05 0.775 0.705
0.05 0.783 0.535
0.05 0.791 0.455
0.05 0.798 0.502
0.05 0.806 0.419
0.05 0.8140000000000001 0.323
0.05 0.8220000000000001 0.273
0.05 0.8290000000000001 0.266
0.05 0.837 0.166
0.05 0.844 0.321
0.05 0.851 0.21
0.05 0.859 0.137
0.05 0.866 0.046
0.062 0.158 0.051000000000000004
0.062 0.194 0.121
0.062 0.224 0.155
0.062 0.25 0.252
0.062 0.274 0.181
0.062 0.296 0.312
0.062 0.316 0.428
0.062 0.335 0.265
0.062 0.354 0.377
0.062 0.371 0.745
0.062 0.387 0.64
0.062 0.403 0.577
0.062 0.418 0.58
0.062 0.433 0.547
0.062 0.447 0.559
0.062 0.461 0.72
0.062 0.47400000000000003 0.804
0.062 0.487 0.794
0.062 0.5 0.578
0.062 0.512 0.75
0.062 0.524 0.599
0.062 0.536 0.633
0.062 0.548 0.937
0.062 0.559 0.933
0.062 0.5700000000000001 1.046
0.062 0.581 0.712
0.062 0.592 0.927
0.062 0.602 0.6950000000000001
0.062 0.612 0.847
0.062 0.622 0.705
0.062 0.632 0.578
0.062 0.642 0.81
0.062 0.652 0.903
0.062 0.661 1.164
0.062 0.671 1.066
0.062 0.68 0.869
0.062 0.6890000000000001 0.718
0.062 0.6980000000000001 0.921
0.062 0.707 0.981
0.062 0.716 0.8
0.062 0.725 0.856
0.062 0.733 0.507
0.062 0.742 0.853
0.062 0.75 0.705
0.062 0.758 1.097
0.062 0.766 0.543
0.062 0.775 0.733
0.062 0.783 0.494
0.062 0.791 0.48
0.062 0.798 0.528
0.062 0.806 0.512
0.062 0.8140000000000001 0.3
0.062 0.8220000000000001 0.269
0.062 0.8290000000000001 0.20400000000000001
0.062 0.837 0.178
0.062 0.844 0.226
0.062 0.851 0.203
0.062 0.859 0.12
0.062 0.866 0.043000000000000003
0.075 0.158 0.05
0.075 0.194 0.117
0.075 0.224 0.155
0.075 0.25 0.23800000000000002
0.075 0.274 0.155
0.075 0.296 0.36
0.075 0.316 0.396
0.075 0.335 0.316
0.075 0.354 0.434
0.075 0.371 0.854
0.075 0.387 0.983
0.075 0.403 0.614
0.075 0.418 0.462
0.075 0.433 0.596
0.075 0.447 0.604
0.075 0.461 0.904
0.075 0.47400000000000003 0.8230000000000001
0.075 0.487 0.746
0.075 0.5 0.582
0.075 0.512 0.646
0.075 0.524 0.656
0.075 0.536 0.669
0.075 0.548 0.929
0.075 0.559 1.098
0.075 0.5700000000000001 1.0150000000000001
0.075 0.581 0.655
0.075 0.592 0.723
0.075 0.602 0.777
0.075 0.612 1.033
0.075 0.622 0.74
0.075 0.632 0.51
0.075 0.642 0.8180000000000001
0.075 0.652 1.006
0.075 0.661 1.037
0.075 0.671 1.042
0.075 0.68 1.053
0.075 0.6890000000000001 0.552
0.075 0.6980000000000001 0.723
0.075 0.707 0.842
0.075 0.716 0.914
0.075 0.725 0.901
0.075 0.733 0.513
0.075 0.742 0.857
0.075 0.75 0.705
0.075 0.758 0.9400000000000001
0.075 0.766 0.537
0.075 0.775 0.5680000000000001
0.075 0.783 0.549
0.075 0.791 0.41100000000000003
0.075 0.798 0.423
0.075 0.806 0.41300000000000003
0.075 0.8140000000000001 0.303
0.075 0.8220000000000001 0.261
0.075 0.8290000000000001 0.228
0.075 0.837 0.192
0.075 0.844 0.17
0.075 0.851 0.179
0.075 0.859 0.106
0.075 0.866 0.046
0.08700000000000001 0.158 0.035
0.08700000000000001 0.194 0.131
0.08700000000000001 0.224 0.157
0.08700000000000001 0.25 0.19
0.08700000000000001 0.274 0.181
0.08700000000000001 0.296 0.33
0.08700000000000001 0.316 0.301
0.08700000000000001 0.335 0.28700000000000003
0.08700000000000001 0.354 0.358
0.08700000000000001 0.371 0.778
0.08700000000000001 0.387 0.736
0.08700000000000001 0.403 0.6920000000000001
0.08700000000000001 0.418 0.434
0.08700000000000001 0.433 0.406
0.08700000000000001 0.447 0.654
0.08700000000000001 0.461 0.892
0.08700000000000001 0.47400000000000003 0.8180000000000001
0.08700000000000001 0.487 0.718
0.08700000000000001 0.5 0.66
0.08700000000000001 0.512 0.719
0.08700000000000001 0.524 0.586
0.08700000000000001 0.536 0.628
0.08700000000000001 0.548 0.911
0.08700000000000001 0.559 1.1380000000000001
0.08700000000000001 0.5700000000000001 1.096
0.08700000000000001 0.581 0.845
0.08700000000000001 0.592 0.792
0.08700000000000001 0.602 0.7000000000000001
0.08700000000000001 0.612 0.786
0.08700000000000001 0.622 0.773
0.08700000000000001 0.632 0.47000000000000003
0.08700000000000001 0.642 0.93
0.08700000000000001 0.652 0.638
0.08700000000000001 0.661 0.855
0.08700000000000001 0.671 0.998
0.08700000000000001 0.68 1.2770000000000001
0.08700000000000001 0.6890000000000001 0.629
0.08700000000000001 0.6980000000000001 0.882
0.08700000000000001 0.707 0.759
0.08700000000000001 0.716 0.9560000000000001
0.08700000000000001 0.725 0.881
0.08700000000000001 0.733 0.5740000000000001
0.08700000000000001 0.742 0.861
0.08700000000000001 0.75 0.783
0.08700000000000001 0.758 1.064
0.08700000000000001 0.766 0.542
0.08700000000000001 0.775 0.645
0.08700000000000001 0.783 0.582
0.08700000000000001 0.791 0.501
0.08700000000000001 0.798 0.424
0.08700000000000001 0.806 0.362
0.08700000000000001 0.8140000000000001 0.293
0.08700000000000001 0.8220000000000001 0.301
0.08700000000000001 0.8290000000000001 0.202
0.08700000000000001 0.837 0.146
0.08700000000000001 0.844 0.15
0.08700000000000001 0.851 0.157
0.08700000000000001 0.859 0.106
0.08700000000000001 0.866 0.049
0.1 0.158 0.032
0.1 0.194 0.177
0.1 0.224 0.15
0.1 0.25 0.196
0.1 0.274 0.201
0.1 0.296 0.277
0.1 0.316 0.297
0.1 0.335 0.28200000000000003
0.1 0.354 0.435
0.1 0.371 0.712
0.1 0.387 0.7010000000000001
0.1 0.403 0.611
0.1 0.418 0.343
0.1 0.433 0.402
0.1 0.447 0.51
0.1 0.461 0.856
0.1 0.47400000000000003 0.727
0.1 0.487 0.665
0.1 0.5 0.6890000000000001
0.1 0.512 0.777
0.1 0.524 0.537
0.1 0.536 0.675
0.1 0.548 0.846
0.1 0.559 1.0130000000000001
0.1 0.5700000000000001 0.862
0.1 0.581 0.93
0.1 0.592 0.791
0.1 0.602 0.718
0.1 0.612 0.5760000000000001
0.1 0.622 0.721
0.1 0.632 0.541
0.1 0.642 0.8220000000000001
0.1 0.652 0.706
0.1 0.661 0.719
0.1 0.671 1.056
0.1 0.68 1.369
0.1 0.6890000000000001 0.638
0.1 0.6980000000000001 0.85
0.1 0.707 0.6910000000000001
0.1 0.716 0.672
0.1 0.725 0.977
0.1 0.733 0.629
0.1 0.742 0.613
0.1 0.75 0.85
0.1 0.758 1.116
0.1 0.766 0.607
0.1 0.775 0.601
0.1 0.783 0.585
0.1 0.791 0.47200000000000003
0.1 0.798 0.365
0.1 0.806 0.251
0.1 0.8140000000000001 0.31
0.1 0.8220000000000001 0.302
0.1 0.8290000000000001 0.227
0.1 0.837 0.123
0.1 0.844 0.138
0.1 0.851 0.161
0.1 0.859 0.094
0.1 0.866 0.043000000000000003
0.112 0.158 0.036000000000000004
0.112 0.194 0.153
0.112 0.224 0.167
0.112 0.25 0.20600000000000002
0.112 0.274 0.17400000000000002
0.112 0.296 0.321
0.112 0.316 0.34800000000000003
0.112 0.335 0.281
0.112 0.354 0.402
0.112 0.371 0.526
0.112 0.387 0.781
0.112 0.403 0.659
0.112 0.418 0.38
0.112 0.433 0.44
0.112 0.447 0.525
0.112 0.461 0.719
0.112 0.47400000000000003 0.841
0.112 0.487 0.785
0.112 0.5 0.753
0.112 0.512 0.749
0.112 0.524 0.522
0.112 0.536 0.548
0.112 0.548 0.764
0.112 0.559 0.899
0.112 0.5700000000000001 0.681
0.112 0.581 0.7010000000000001
0.112 0.592 0.72
0.112 0.602 0.771
0.112 0.612 0.7020000000000001
0.112 0.622 0.764
0.112 0.632 0.636
0.112 0.642 0.9550000000000001
0.112 0.652 0.744
0.112 0.661 0.913
0.112 0.671 0.96
0.112 0.68 1.24
0.112 0.6890000000000001 0.582
0.112 0.6980000000000001 0.923
0.112 0.707 0.854
0.112 0.716 0.663
0.112 0.725 0.879
0.112 0.733 0.463
0.112 0.742 0.529
0.112 0.75 0.876
0.112 0.758 1.037
0.112 0.766 0.629
0.112 0.775 0.562
0.112 0.783 0.453
0.112 0.791 0.359
0.112 0.798 0.298
0.112 0.806 0.215
0.112 0.8140000000000001 0.314
0.112 0.8220000000000001 0.314
0.112 0.8290000000000001 0.218
0.112 0.837 0.129
0.112 0.844 0.148
0.112 0.851 0.152
0.112 0.859 0.10400000000000001
0.112 0.866 0.042
0.125 0.158 0.043000000000000003
0.125 0.194 0.166
0.125 0.224 0.157
0.125 0.25 0.2
0.125 0.274 0.217
0.125 0.296 0.311
0.125 0.316 0.32
0.125 0.335 0.381
0.125 0.354 0.435
0.125 0.371 0.496
0.125 0.387 0.929
0.125 0.403 0.644
0.125 0.418 0.339
0.125 0.433 0.422
0.125 0.447 0.501
0.125 0.461 0.49
0.125 0.47400000000000003 0.869
0.125 0.487 0.868
0.125 0.5 0.6970000000000001
0.125 0.512 0.856
0.125 0.524 0.464
0.125 0.536 0.631
0.125 0.548 0.623
0.125 0.559 0.886
0.125 0.5700000000000001 0.679
0.125 0.581 0.668
0.125 0.592 0.891
0.125 0.602 0.923
0.125 0.612 0.86
0.125 0.622 0.855
0.125 0.632 0.7000000000000001
0.125 0.642 1.1260000000000001
0.125 0.652 0.768
0.125 0.661 0.961
0.125 0.671 0.852
0.125 0.68 1.36
0.125 0.6890000000000001 0.5700000000000001
0.125 0.6980000000000001 0.833
0.125 0.707 0.728
0.125 0.716 0.72
0.125 0.725 1.018
0.125 0.733 0.452
0.125 0.742 0.529
0.125 0.75 0.793
0.125 0.758 0.985
0.125 0.766 0.559
0.125 0.775 0.465
0.125 0.783 0.424
0.125 0.791 0.28200000000000003
0.125 0.798 0.295
0.125 0.806 0.17300000000000001
0.125 0.8140000000000001 0.328
0.125 0.8220000000000001 0.318
0.125 0.8290000000000001 0.241
0.125 0.837 0.166
0.125 0.844 0.131
0.125 0.851 0.131
0.125 0.859 0.114
0.125 0.866 0.047
0.138 0.158 0.048
0.138 0.194 0.10200000000000001
0.138 0.224 0.195
0.138 0.25 0.216
0.138 0.274 0.246
0.138 0.296 0.379
0.138 0.316 0.342
0.138 0.335 0.359
0.138 0.354 0.495
0.138 0.371 0.595
0.138 0.387 0.846
0.138 0.403 0.5760000000000001
0.138 0.418 0.34400000000000003
0.138 0.433 0.493
0.138 0.447 0.47000000000000003
0.138 0.461 0.47400000000000003
0.138 0.47400000000000003 0.962
0.138 0.487 0.917
0.138 0.5 0.707
0.138 0.512 0.885
0.138 0.524 0.47600000000000003
0.138 0.536 0.711
0.138 0.548 0.677
0.138 0.559 0.8310000000000001
0.138 0.5700000000000001 0.706
0.138 0.581 0.664
0.138 0.592 1.0010000000000001
0.138 0.602 1.028
0.138 0.612 0.965
0.138 0.622 1.063
0.138 0.632 0.733
0.138 0.642 0.9440000000000001
0.138 0.652 0.8310000000000001
0.138 0.661 0.977
0.138 0.671 0.758
0.138 0.68 1.498
0.138 0.6890000000000001 0.562
0.138 0.6980000000000001 1.036
0.138 0.707 0.601
0.138 0.716 0.547
0.138 0.725 0.901
0.138 0.733 0.47400000000000003
0.138 0.742 0.532
0.138 0.75 0.669
0.138 0.758 1.0010000000000001
0.138 0.766 0.555
0.138 0.775 0.464
0.138 0.783 0.47000000000000003
0.138 0.791 0.312
0.138 0.798 0.274
0.138 0.806 0.217
0.138 0.8140000000000001 0.387
0.138 0.8220000000000001 0.318
0.138 0.8290000000000001 0.234
0.138 0.837 0.16
0.138 0.844 0.163
0.138 0.851 0.139
0.138 0.859 0.131
0.138 0.866 0.052000000000000005
0.15 0.158 0.042
0.15 0.194 0.099
0.15 0.224 0.148
0.15 0.25 0.20800000000000002
0.15 0.274 0.268
0.15 0.296 0.34500000000000003
0.15 0.316 0.431
0.15 0.335 0.355
0.15 0.354 0.562
0.15 0.371 0.67
0.15 0.387 0.84
0.15 0.403 0.643
0.15 0.418 0.427
0.15 0.433 0.502
0.15 0.447 0.509
0.15 0.461 0.426
0.15 0.47400000000000003 1.155
0.15 0.487 1.127
0.15 0.5 0.874
0.15 0.512 0.842
0.15 0.524 0.622
0.15 0.536 0.635
0.15 0.548 0.6960000000000001
0.15 0.559 0.9500000000000001
0.15 0.5700000000000001 0.652
0.15 0.581 0.578
0.15 0.592 0.713
0.15 0.602 1.049
0.15 0.612 1.038
0.15 0.622 1.088
0.15 0.632 0.784
0.15 0.642 1.02
0.15 0.652 0.87
0.15 0.661 0.9380000000000001
0.15 0.671 0.93
0.15 0.68 1.33
0.15 0.6890000000000001 0.541
0.15 0.6980000000000001 0.93
0.15 0.707 0.6880000000000001
0.15 0.716 0.66
0.15 0.725 0.794
0.15 0.733 0.508
0.15 0.742 0.529
0.15 0.75 0.633
0.15 0.758 1.086
0.15 0.766 0.606
0.15 0.775 0.558
0.15 0.783 0.444
0.15 0.791 0.387
0.15 0.798 0.262
0.15 0.806 0.215
0.15 0.8140000000000001 0.41600000000000004
0.15 0.8220000000000001 0.28300000000000003
0.15 0.8290000000000001 0.211
0.15 0.837 0.158
0.15 0.844 0.14
0.15 0.851 0.131
0.15 0.859 0.148
0.15 0.866 0.066
0.162 0.158 0.038
0.162 0.194 0.075
0.162 0.224 0.152
0.162 0.25 0.219
0.162 0.274 0.26
0.162 0.296 0.386
0.162 0.316 0.28300000000000003
0.162 0.335 0.387
0.162 0.354 0.482
0.162 0.371 0.746
0.162 0.387 0.716
0.162 0.403 0.5710000000000001
0.162 0.418 0.453
0.162 0.433 0.516
0.162 0.447 0.496
0.162 0.461 0.451
0.162 0.47400000000000003 1.172
0.162 0.487 1.213
0.162 0.5 0.861
0.162 0.512 0.833
0.162 0.524 0.7020000000000001
0.162 0.536 0.503
0.162 0.548 0.683
0.162 0.559 1.0170000000000001
0.162 0.5700000000000001 0.805
0.162 0.581 0.749
0.162 0.592 0.723
0.162 0.602 1.309
0.162 0.612 0.978
0.162 0.622 1.222
0.162 0.632 0.8230000000000001
0.162 0.642 0.911
0.162 0.652 0.935
0.162 0.661 1.078
0.162 0.671 1.139
0.162 0.68 1.459
0.162 0.6890000000000001 0.591
0.162 0.6980000000000001 1.031
0.162 0.707 0.6980000000000001
0.162 0.716 0.762
0.162 0.725 0.604
0.162 0.733 0.448
0.162 0.742 0.62
0.162 0.75 0.834
0.162 0.758 0.811
0.162 0.766 0.523
0.162 0.775 0.634
0.162 0.783 0.54
0.162 0.791 0.399
0.162 0.798 0.302
0.162 0.806 0.211
0.162 0.8140000000000001 0.429
0.162 0.8220000000000001 0.278
0.162 0.8290000000000001 0.20800000000000002
0.162 0.837 0.151
0.162 0.844 0.11900000000000001
0.162 0.851 0.14300000000000002
0.162 0.859 0.157
0.162 0.866 0.06
0.17500000000000002 0.158 0.033
0.17500000000000002 0.194 0.083
0.17500000000000002 0.224 0.14100000000000001
0.17500000000000002 0.25 0.213
0.17500000000000002 0.274 0.274
0.17500000000000002 0.296 0.364
0.17500000000000002 0.316 0.248
0.17500000000000002 0.335 0.488
0.17500000000000002 0.354 0.459
0.17500000000000002 0.371 0.649
0.17500000000000002 0.387 0.754
0.17500000000000002 0.403 0.5740000000000001
0.17500000000000002 0.418 0.47100000000000003
0.17500000000000002 0.433 0.489
0.17500000000000002 0.447 0.606
0.17500000000000002 0.461 0.601
0.17500000000000002 0.47400000000000003 1.184
0.17500000000000002 0.487 1.584
0.17500000000000002 0.5 0.854
0.17500000000000002 0.512 0.9500000000000001
0.17500000000000002 0.524 0.758
0.17500000000000002 0.536 0.5650000000000001
0.17500000000000002 0.548 0.682
0.17500000000000002 0.559 0.981
0.17500000000000002 0.5700000000000001 0.723
0.17500000000000002 0.581 0.537
0.17500000000000002 0.592 0.838
0.17500000000000002 0.602 1.599
0.17500000000000002 0.612 1.245
0.17500000000000002 0.622 1.309
0.17500000000000002 0.632 0.5740000000000001
0.17500000000000002 0.642 0.917
0.17500000000000002 0.652 0.64
0.17500000000000002 0.661 1.135
0.17500000000000002 0.671 1.035
0.17500000000000002 0.68 1.591
0.17500000000000002 0.6890000000000001 0.596
0.17500000000000002 0.6980000000000001 1.182
0.17500000000000002 0.707 0.67
0.17500000000000002 0.716 0.592
0.17500000000000002 0.725 0.632
0.17500000000000002 0.733 0.501
0.17500000000000002 0.742 0.578
0.17500000000000002 0.75 0.932
0.17500000000000002 0.758 0.672
0.17500000000000002 0.766 0.622
0.17500000000000002 0.775 0.601
0.17500000000000002 0.783 0.433
0.17500000000000002 0.791 0.297
0.17500000000000002 0.798 0.243
0.17500000000000002 0.806 0.22
0.17500000000000002 0.8140000000000001 0.459
0.17500000000000002 0.8220000000000001 0.312
0.17500000000000002 0.8290000000000001 0.22
0.17500000000000002 0.837 0.165
0.17500000000000002 0.844 0.09
0.17500000000000002 0.851 0.156
0.17500000000000002 0.859 0.145
0.17500000000000002 0.866 0.07100000000000001
0.188 0.158 0.034
0.188 0.194 0.078
0.188 0.224 0.155
0.188 0.25 0.193
0.188 0.274 0.298
0.188 0.296 0.332
0.188 0.316 0.363
0.188 0.335 0.49
0.188 0.354 0.36
0.188 0.371 0.804
0.188 0.387 0.728
0.188 0.403 0.658
0.188 0.418 0.504
0.188 0.433 0.45
0.188 0.447 0.679
0.188 0.461 0.659
0.188 0.47400000000000003 1.141
0.188 0.487 1.487
0.188 0.5 0.867
0.188 0.512 0.8130000000000001
0.188 0.524 0.751
0.188 0.536 0.547
0.188 0.548 0.502
0.188 0.559 0.905
0.188 0.5700000000000001 0.721
0.188 0.581 0.667
0.188 0.592 0.768
0.188 0.602 1.651
0.188 0.612 1.235
0.188 0.622 1.12
0.188 0.632 0.544
0.188 0.642 0.685
0.188 0.652 0.791
0.188 0.661 0.9520000000000001
0.188 0.671 1.071
0.188 0.68 1.3760000000000001
0.188 0.6890000000000001 0.659
0.188 0.6980000000000001 0.999
0.188 0.707 0.784
0.188 0.716 0.612
0.188 0.725 0.626
0.188 0.733 0.551
0.188 0.742 0.622
0.188 0.75 0.6890000000000001
0.188 0.758 0.523
0.188 0.766 0.56
0.188 0.775 0.6
0.188 0.783 0.445
0.188 0.791 0.332
0.188 0.798 0.291
0.188 0.806 0.223
0.188 0.8140000000000001 0.422
0.188 0.8220000000000001 0.362
0.188 0.8290000000000001 0.243
0.188 0.837 0.116
0.188 0.844 0.1
0.188 0.851 0.158
0.188 0.859 0.161
0.188 0.866 0.07100000000000001
0.2 0.158 0.035
0.2 0.194 0.08600000000000001
0.2 0.224 0.14
0.2 0.25 0.231
0.2 0.274 0.28600000000000003
0.2 0.296 0.247
0.2 0.316 0.352
0.2 0.335 0.487
0.2 0.354 0.396
0.2 0.371 0.896
0.2 0.387 0.587
0.2 0.403 0.762
0.2 0.418 0.524
0.2 0.433 0.601
0.2 0.447 0.739
0.2 0.461 0.804
0.2 0.47400000000000003 1.072
0.2 0.487 1.475
0.2 0.5 1.21
0.2 0.512 0.781
0.2 0.524 0.71
0.2 0.536 0.354
0.2 0.548 0.532
0.2 0.559 0.979
0.2 0.5700000000000001 0.787
0.2 0.581 0.754
0.2 0.592 0.798
0.2 0.602 1.298
0.2 0.612 1.345
0.2 0.622 1.325
0.2 0.632 0.538
0.2 0.642 0.649
0.2 0.652 0.68
0.2 0.661 1.016
0.2 0.671 1.153
0.2 0.68 1.327
0.2 0.6890000000000001 0.725
0.2 0.6980000000000001 1.068
0.2 0.707 0.968
0.2 0.716 0.62
0.2 0.725 0.47700000000000004
0.2 0.733 0.627
0.2 0.742 0.637
0.2 0.75 0.485
0.2 0.758 0.517
0.2 0.766 0.687
0.2 0.775 0.5630000000000001
0.2 0.783 0.448
0.2 0.791 0.357
0.2 0.798 0.259
0.2 0.806 0.216
0.2 0.8140000000000001 0.439
0.2 0.8220000000000001 0.329
0.2 0.8290000000000001 0.298
0.2 0.837 0.14100000000000001
0.2 0.844 0.11800000000000001
0.2 0.851 0.139
0.2 0.859 0.157
0.2 0.866 0.083
0.212 0.158 0.038
0.212 0.194 0.08700000000000001
0.212 0.224 0.14
0.212 0.25 0.222
0.212 0.274 0.279
0.212 0.296 0.256
0.212 0.316 0.369
0.212 0.335 0.406
0.212 0.354 0.526
0.212 0.371 1.042
0.212 0.387 0.651
0.212 0.403 0.7000000000000001
0.212 0.418 0.5660000000000001
0.212 0.433 0.5750000000000001
0.212 0.447 0.772
0.212 0.461 0.5680000000000001
0.212 0.47400000000000003 1.043
0.212 0.487 1.274
0.212 0.5 1.137
0.212 0.512 0.734
0.212 0.524 0.557
0.212 0.536 0.451
0.212 0.548 0.548
0.212 0.559 0.937
0.212 0.5700000000000001 0.909
0.212 0.581 0.719
0.212 0.592 0.969
0.212 0.602 1.307
0.212 0.612 1.304
0.212 0.622 1.254
0.212 0.632 0.595
0.212 0.642 0.737
0.212 0.652 0.804
0.212 0.661 1.051
0.212 0.671 1.43
0.212 0.68 1.5110000000000001
0.212 0.6890000000000001 0.795
0.212 0.6980000000000001 1.065
0.212 0.707 0.778
0.212 0.716 0.631
0.212 0.725 0.481
0.212 0.733 0.682
0.212 0.742 0.542
0.212 0.75 0.524
0.212 0.758 0.447
0.212 0.766 0.8130000000000001
0.212 0.775 0.595
0.212 0.783 0.389
0.212 0.791 0.403
0.212 0.798 0.292
0.212 0.806 0.179
0.212 0.8140000000000001 0.381
0.212 0.8220000000000001 0.332
0.212 0.8290000000000001 0.299
0.212 0.837 0.149
0.212 0.844 0.14100000000000001
0.212 0.851 0.14100000000000001
0.212 0.859 0.15
0.212 0.866 0.07
0.225 0.158 0.038
0.225 0.194 0.081
0.225 0.224 0.148
0.225 0.25 0.247
0.225 0.274 0.303
0.225 0.296 0.248
0.225 0.316 0.276
0.225 0.335 0.39
0.225 0.354 0.679
0.225 0.371 1.129
0.225 0.387 0.756
0.225 0.403 0.672
0.225 0.418 0.639
0.225 0.433 0.579
0.225 0.447 0.719
0.225 0.461 0.597
0.225 0.47400000000000003 1.05
0.225 0.487 1.464
0.225 0.5 1.214
0.225 0.512 0.6940000000000001
0.225 0.524 0.5670000000000001
0.225 0.536 0.353
0.225 0.548 0.6
0.225 0.559 1.0230000000000001
0.225 0.5700000000000001 1.131
0.225 0.581 0.915
0.225 0.592 1.104
0.225 0.602 1.177
0.225 0.612 1.5170000000000001
0.225 0.622 1.321
0.225 0.632 0.661
0.225 0.642 0.729
0.225 0.652 0.8270000000000001
0.225 0.661 1.293
0.225 0.671 1.536
0.225 0.68 1.758
0.225 0.6890000000000001 0.681
0.225 0.6980000000000001 1.205
0.225 0.707 0.745
0.225 0.716 0.654
0.225 0.725 0.51
0.225 0.733 0.5720000000000001
0.225 0.742 0.58
0.225 0.75 0.612
0.225 0.758 0.46
0.225 0.766 0.644
0.225 0.775 0.421
0.225 0.783 0.383
0.225 0.791 0.401
0.225 0.798 0.337
0.225 0.806 0.209
0.225 0.8140000000000001 0.34
0.225 0.8220000000000001 0.34900000000000003
0.225 0.8290000000000001 0.325
0.225 0.837 0.211
0.225 0.844 0.132
0.225 0.851 0.14100000000000001
0.225 0.859 0.154
0.225 0.866 0.08
0.23700000000000002 0.158 0.038
0.23700000000000002 0.194 0.07200000000000001
0.23700000000000002 0.224 0.14400000000000002
0.23700000000000002 0.25 0.153
0.23700000000000002 0.274 0.298
0.23700000000000002 0.296 0.264
0.23700000000000002 0.316 0.314
